fitness_history
371.19132653061223
371.19132653061223
351.4601664684899
341.5980975029727
341.5980975029727
311.4770408163265
311.3341836734694
261.77810650887574
241.62426035502958
241.44
221.62426035502958
221.62426035502958
221.62426035502958
211.76
211.44
201.55208333333334
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.71875
181.38541666666666
171.47448015122873
171.47448015122873
161.38541666666666
151.55208333333334
151.55208333333334
151.55208333333334
151.55208333333334
141.71875
141.71875
141.30056710775048
141.30056710775048
141.30056710775048
141.30056710775048
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.28
141.05208333333334
141.05208333333334
131.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
111.31656804733728
101.31656804733728
101.31656804733728
101.31656804733728
101.31656804733728
101.31656804733728
81.47041420118343
81.47041420118343
71.16272189349112
71.16272189349112
71.16272189349112
71.16272189349112
61.162721893491124
61.00887573964497
61.00887573964497
61.00887573964497
61.00887573964497
61.00887573964497
61.00887573964497
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
60.85502958579882
51.12
51.12
41.12
41.12
41.12
41.12
41.12
31.28
31.28
31.28
31.28
31.28
31.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
21.28
