fitness_history
431.77777777777777
321.19132653061223
321.19132653061223
321.19132653061223
281.0484693877551
281.0484693877551
281.0484693877551
271.0484693877551
271.0484693877551
241.0484693877551
191.19132653061226
191.19132653061226
191.19132653061226
191.19132653061226
171.19132653061226
161.1851851851852
161.03703703703704
141.03703703703704
141.03703703703704
141.03703703703704
141.03703703703704
130.90844233055887
120.76275510204081
111.19132653061224
111.18518518518519
100.74074074074075
100.74074074074075
100.74074074074075
100.74074074074075
100.74074074074075
100.74074074074075
100.74074074074075
100.61989795918367
90.76275510204081
81.03703703703704
81.03703703703704
80.88888888888889
80.88888888888889
70.76275510204081
70.76275510204081
70.76275510204081
70.76275510204081
70.74074074074075
70.74074074074075
70.74074074074075
70.74074074074075
70.74074074074075
60.592592592592595
60.592592592592595
60.592592592592595
60.592592592592595
60.592592592592595
60.592592592592595
60.592592592592595
60.592592592592595
51.03703703703704
51.03703703703704
51.03703703703704
51.03703703703704
51.03703703703704
51.03703703703704
51.03703703703704
51.03703703703704
50.74074074074074
50.74074074074074
50.494649227110585
50.494649227110585
50.494649227110585
40.85502958579882
40.85502958579882
40.85502958579882
40.701183431952664
40.701183431952664
40.701183431952664
40.701183431952664
40.701183431952664
30.74074074074074
30.74074074074074
30.74074074074074
30.74074074074074
30.74074074074074
30.74074074074074
30.74074074074074
30.74074074074074
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.762755102040817
20.74074074074074
20.74074074074074
20.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.74074074074074
10.592592592592592
10.592592592592592
10.592592592592592
10.592592592592592
10.444444444444445
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
0.7407407407407407
