fitness_history
451.28
381.6296296296296
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
321.28
310.96
301.00887573964496
301.00887573964496
301.00887573964496
261.21875
261.21875
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
261.16272189349115
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
221.16272189349112
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
201.03703703703704
200.88888888888889
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
150.90561224489795
